phase,mode,task_id,domain,batch,subject,target_relation,expected,actual,reasoning_mode,correct,faithful,support,retrieval_score,elapsed_ms
Batch 4 Forecast after replay,vector_only,forecast_t2,forecast,Batch 4 Forecast,forecast_case_inventory,FORECAST_RISK,risk_stockout,risk_stockout,vector_only_unverified,True,False,retrieved:forecast_case_inventory-FORECAST_RISK-risk_stockout,0.4775,0.6184579979162663
Batch 4 Forecast after replay,vector_only,forecast_t3,forecast,Batch 4 Forecast,forecast_case_fraud,FORECAST_RISK,risk_fraud_escalation,risk_fraud_escalation,vector_only_unverified,True,False,retrieved:forecast_case_fraud-FORECAST_RISK-risk_fraud_escalation,0.4854,0.6199580093380064
Batch 5 Invalid Stress Test after replay,hybrid,external_geo_t001,external_geo_kgqa,External Geo KGQA,India,CAPITAL_CONTINENT,Asia,Asia,vector_retrieved_then_symbolically_verified,True,True,India --HAS_CAPITAL--> New Delhi; New Delhi --LOCATED_IN--> Asia,0.5171,0.6354999786708504
Batch 5 Invalid Stress Test after replay,hybrid,external_geo_t002,external_geo_kgqa,External Geo KGQA,France,CAPITAL_CONTINENT,Europe,Europe,vector_retrieved_then_symbolically_verified,True,True,France --HAS_CAPITAL--> Paris; Paris --LOCATED_IN--> Europe,0.4951,0.6191249995026737
Batch 5 Invalid Stress Test after replay,hybrid,external_geo_t003,external_geo_kgqa,External Geo KGQA,Japan,CAPITAL_CONTINENT,Asia,Asia,vector_retrieved_then_symbolically_verified,True,True,Japan --HAS_CAPITAL--> Tokyo; Tokyo --LOCATED_IN--> Asia,0.5034,0.6184579979162663
Batch 5 Invalid Stress Test after replay,hybrid,external_geo_t004,external_geo_kgqa,External Geo KGQA,Canada,CAPITAL_CONTINENT,North America,North America,vector_retrieved_then_symbolically_verified,True,True,Canada --HAS_CAPITAL--> Ottawa; Ottawa --LOCATED_IN--> North America,0.4941,0.6175000162329525
Batch 5 Invalid Stress Test after replay,hybrid,external_geo_t005,external_geo_kgqa,External Geo KGQA,Brazil,CAPITAL_CONTINENT,South America,South America,vector_retrieved_then_symbolically_verified,True,True,Brazil --HAS_CAPITAL--> Brasilia; Brasilia --LOCATED_IN--> South America,0.5073,0.6173339788801968
Batch 5 Invalid Stress Test after replay,hybrid,external_geo_t006,external_geo_kgqa,External Geo KGQA,Egypt,CAPITAL_CONTINENT,Africa,Africa,vector_retrieved_then_symbolically_verified,True,True,Egypt --HAS_CAPITAL--> Cairo; Cairo --LOCATED_IN--> Africa,0.5,0.6169580155983567
Batch 5 Invalid Stress Test after replay,hybrid,external_geo_t007,external_geo_kgqa,External Geo KGQA,Australia,CAPITAL_CONTINENT,Oceania,Oceania,vector_retrieved_then_symbolically_verified,True,True,Australia --HAS_CAPITAL--> Canberra; Canberra --LOCATED_IN--> Oceania,0.5112,0.617874989984557
Batch 5 Invalid Stress Test after replay,hybrid,external_geo_t008,external_geo_kgqa,External Geo KGQA,United States,CAPITAL_CONTINENT,North America,North America,vector_retrieved_then_symbolically_verified,True,True,United States --HAS_CAPITAL--> Washington DC; Washington DC --LOCATED_IN--> North America,0.4854,0.6195000023581088
Batch 5 Invalid Stress Test after replay,hybrid,external_geo_t009,external_geo_kgqa,External Geo KGQA,Germany,CAPITAL_CONTINENT,Europe,Europe,vector_retrieved_then_symbolically_verified,True,True,Germany --HAS_CAPITAL--> Berlin; Berlin --LOCATED_IN--> Europe,0.4814,0.6476669805124402
Batch 5 Invalid Stress Test after replay,hybrid,external_geo_t010,external_geo_kgqa,External Geo KGQA,Kenya,CAPITAL_CONTINENT,Africa,Africa,vector_retrieved_then_symbolically_verified,True,True,Kenya --HAS_CAPITAL--> Nairobi; Nairobi --LOCATED_IN--> Africa,0.5112,0.6524999917019159
Batch 5 Invalid Stress Test after replay,hybrid,external_geo_t011,external_geo_kgqa,External Geo KGQA,Mexico,CAPITAL_CONTINENT,North America,North America,vector_retrieved_then_symbolically_verified,True,True,Mexico --HAS_CAPITAL--> Mexico City; Mexico City --LOCATED_IN--> North America,0.4946,0.6335840153042227
Batch 5 Invalid Stress Test after replay,hybrid,external_geo_t012,external_geo_kgqa,External Geo KGQA,Argentina,CAPITAL_CONTINENT,South America,South America,vector_retrieved_then_symbolically_verified,True,True,Argentina --HAS_CAPITAL--> Buenos Aires; Buenos Aires --LOCATED_IN--> South America,0.4946,0.6252499879337847
Batch 5 Invalid Stress Test after replay,hybrid,external_geo_t013,external_geo_kgqa,External Geo KGQA,South Korea,CAPITAL_CONTINENT,Asia,Asia,vector_retrieved_then_symbolically_verified,True,True,South Korea --HAS_CAPITAL--> Seoul; Seoul --LOCATED_IN--> Asia,0.5107,0.6181659991852939
Batch 5 Invalid Stress Test after replay,hybrid,external_geo_t014,external_geo_kgqa,External Geo KGQA,Italy,CAPITAL_CONTINENT,Europe,Europe,vector_retrieved_then_symbolically_verified,True,True,Italy --HAS_CAPITAL--> Rome; Rome --LOCATED_IN--> Europe,0.5283,0.6170000124257058
Batch 5 Invalid Stress Test after replay,hybrid,external_geo_t015,external_geo_kgqa,External Geo KGQA,Nigeria,CAPITAL_CONTINENT,Africa,Africa,vector_retrieved_then_symbolically_verified,True,True,Nigeria --HAS_CAPITAL--> Abuja; Abuja --LOCATED_IN--> Africa,0.5244,0.6238330097403377
Batch 5 Invalid Stress Test after replay,hybrid,math_t1,math,Batch 2 Math,math_problem_x_plus_2_eq_5,HAS_SOLUTION,x_equals_3,x_equals_3,vector_retrieved_then_symbolically_verified,True,True,math_problem_x_plus_2_eq_5 --HAS_EQUATION--> equation_x_plus_2_eq_5; equation_x_plus_2_eq_5 --EQUATION_SOLVES_TO--> x_equals_3,0.5181,0.6184169906191528
Batch 5 Invalid Stress Test after replay,hybrid,math_t2,math,Batch 2 Math,math_problem_2x_eq_10,HAS_SOLUTION,x_equals_5,x_equals_5,vector_retrieved_then_symbolically_verified,True,True,math_problem_2x_eq_10 --HAS_EQUATION--> equation_2x_eq_10; equation_2x_eq_10 --EQUATION_SOLVES_TO--> x_equals_5,0.5044,0.6284580158535391
Batch 5 Invalid Stress Test after replay,hybrid,math_t3,math,Batch 2 Math,math_problem_x_minus_4_eq_2,HAS_SOLUTION,x_equals_6,x_equals_6,vector_retrieved_then_symbolically_verified,True,True,math_problem_x_minus_4_eq_2 --HAS_EQUATION--> equation_x_minus_4_eq_2; equation_x_minus_4_eq_2 --EQUATION_SOLVES_TO--> x_equals_6,0.4844,0.6492499960586429
Batch 5 Invalid Stress Test after replay,hybrid,rca_t1,rca,Batch 3 RCA,incident_checkout_latency,HAS_ROOT_CAUSE,cause_database_bottleneck,cause_database_bottleneck,vector_retrieved_then_symbolically_verified,True,True,incident_checkout_latency --HAS_SIGNAL--> signal_db_cpu_spike; signal_db_cpu_spike --SIGNAL_POINTS_TO--> cause_database_bottleneck,0.502,0.6150830013211817
Batch 5 Invalid Stress Test after replay,hybrid,rca_t2,rca,Batch 3 RCA,incident_api_errors,HAS_ROOT_CAUSE,cause_auth_service_degradation,cause_auth_service_degradation,vector_retrieved_then_symbolically_verified,True,True,incident_api_errors --HAS_SIGNAL--> signal_auth_timeout; signal_auth_timeout --SIGNAL_POINTS_TO--> cause_auth_service_degradation,0.4858,0.6220840150490403
Batch 5 Invalid Stress Test after replay,hybrid,rca_t3,rca,Batch 3 RCA,incident_payment_failures,HAS_ROOT_CAUSE,cause_payment_gateway_outage,cause_payment_gateway_outage,vector_retrieved_then_symbolically_verified,True,True,incident_payment_failures --HAS_SIGNAL--> signal_gateway_5xx; signal_gateway_5xx --SIGNAL_POINTS_TO--> cause_payment_gateway_outage,0.5005,0.6205840036273003
Batch 5 Invalid Stress Test after replay,hybrid,forecast_t1,forecast,Batch 4 Forecast,forecast_case_churn_q3,FORECAST_RISK,risk_high_churn,risk_high_churn,vector_retrieved_then_symbolically_verified,True,True,forecast_case_churn_q3 --HAS_TREND--> trend_usage_drop; trend_usage_drop --TREND_IMPLIES_RISK--> risk_high_churn,0.4902,0.6264580006245524
Batch 5 Invalid Stress Test after replay,hybrid,forecast_t2,forecast,Batch 4 Forecast,forecast_case_inventory,FORECAST_RISK,risk_stockout,risk_stockout,vector_retrieved_then_symbolically_verified,True,True,forecast_case_inventory --HAS_TREND--> trend_demand_spike; trend_demand_spike --TREND_IMPLIES_RISK--> risk_stockout,0.4775,0.620083010289818
Batch 5 Invalid Stress Test after replay,hybrid,forecast_t3,forecast,Batch 4 Forecast,forecast_case_fraud,FORECAST_RISK,risk_fraud_escalation,risk_fraud_escalation,vector_retrieved_then_symbolically_verified,True,True,forecast_case_fraud --HAS_TREND--> trend_anomaly_spike; trend_anomaly_spike --TREND_IMPLIES_RISK--> risk_fraud_escalation,0.4854,0.6202920048963279
Batch 5 Invalid Stress Test after replay,graph_only,external_geo_t001,external_geo_kgqa,External Geo KGQA,India,CAPITAL_CONTINENT,Asia,Asia,graph_only,True,True,India --HAS_CAPITAL--> New Delhi; New Delhi --LOCATED_IN--> Asia,0.0,0.008083006832748652
Batch 5 Invalid Stress Test after replay,graph_only,external_geo_t002,external_geo_kgqa,External Geo KGQA,France,CAPITAL_CONTINENT,Europe,Europe,graph_only,True,True,France --HAS_CAPITAL--> Paris; Paris --LOCATED_IN--> Europe,0.0,0.005749985575675964
Batch 5 Invalid Stress Test after replay,graph_only,external_geo_t003,external_geo_kgqa,External Geo KGQA,Japan,CAPITAL_CONTINENT,Asia,Asia,graph_only,True,True,Japan --HAS_CAPITAL--> Tokyo; Tokyo --LOCATED_IN--> Asia,0.0,0.004999979864805937
Batch 5 Invalid Stress Test after replay,graph_only,external_geo_t004,external_geo_kgqa,External Geo KGQA,Canada,CAPITAL_CONTINENT,North America,North America,graph_only,True,True,Canada --HAS_CAPITAL--> Ottawa; Ottawa --LOCATED_IN--> North America,0.0,0.004750007065013051
Batch 5 Invalid Stress Test after replay,graph_only,external_geo_t005,external_geo_kgqa,External Geo KGQA,Brazil,CAPITAL_CONTINENT,South America,South America,graph_only,True,True,Brazil --HAS_CAPITAL--> Brasilia; Brasilia --LOCATED_IN--> South America,0.0,0.004875008016824722
Batch 5 Invalid Stress Test after replay,graph_only,external_geo_t006,external_geo_kgqa,External Geo KGQA,Egypt,CAPITAL_CONTINENT,Africa,Africa,graph_only,True,True,Egypt --HAS_CAPITAL--> Cairo; Cairo --LOCATED_IN--> Africa,0.0,0.004832982085645199
Batch 5 Invalid Stress Test after replay,graph_only,external_geo_t007,external_geo_kgqa,External Geo KGQA,Australia,CAPITAL_CONTINENT,Oceania,Oceania,graph_only,True,True,Australia --HAS_CAPITAL--> Canberra; Canberra --LOCATED_IN--> Oceania,0.0,0.004583998816087842
Batch 5 Invalid Stress Test after replay,graph_only,external_geo_t008,external_geo_kgqa,External Geo KGQA,United States,CAPITAL_CONTINENT,North America,North America,graph_only,True,True,United States --HAS_CAPITAL--> Washington DC; Washington DC --LOCATED_IN--> North America,0.0,0.0045000051613897085
Batch 5 Invalid Stress Test after replay,graph_only,external_geo_t009,external_geo_kgqa,External Geo KGQA,Germany,CAPITAL_CONTINENT,Europe,Europe,graph_only,True,True,Germany --HAS_CAPITAL--> Berlin; Berlin --LOCATED_IN--> Europe,0.0,0.004583998816087842
Batch 5 Invalid Stress Test after replay,graph_only,external_geo_t010,external_geo_kgqa,External Geo KGQA,Kenya,CAPITAL_CONTINENT,Africa,Africa,graph_only,True,True,Kenya --HAS_CAPITAL--> Nairobi; Nairobi --LOCATED_IN--> Africa,0.0,0.0046670029405504465
Batch 5 Invalid Stress Test after replay,graph_only,external_geo_t011,external_geo_kgqa,External Geo KGQA,Mexico,CAPITAL_CONTINENT,North America,North America,graph_only,True,True,Mexico --HAS_CAPITAL--> Mexico City; Mexico City --LOCATED_IN--> North America,0.0,0.00462500611320138
Batch 5 Invalid Stress Test after replay,graph_only,external_geo_t012,external_geo_kgqa,External Geo KGQA,Argentina,CAPITAL_CONTINENT,South America,South America,graph_only,True,True,Argentina --HAS_CAPITAL--> Buenos Aires; Buenos Aires --LOCATED_IN--> South America,0.0,0.004458008334040642
Batch 5 Invalid Stress Test after replay,graph_only,external_geo_t013,external_geo_kgqa,External Geo KGQA,South Korea,CAPITAL_CONTINENT,Asia,Asia,graph_only,True,True,South Korea --HAS_CAPITAL--> Seoul; Seoul --LOCATED_IN--> Asia,0.0,0.0048340007197111845
Batch 5 Invalid Stress Test after replay,graph_only,external_geo_t014,external_geo_kgqa,External Geo KGQA,Italy,CAPITAL_CONTINENT,Europe,Europe,graph_only,True,True,Italy --HAS_CAPITAL--> Rome; Rome --LOCATED_IN--> Europe,0.0,0.004541012458503246
Batch 5 Invalid Stress Test after replay,graph_only,external_geo_t015,external_geo_kgqa,External Geo KGQA,Nigeria,CAPITAL_CONTINENT,Africa,Africa,graph_only,True,True,Nigeria --HAS_CAPITAL--> Abuja; Abuja --LOCATED_IN--> Africa,0.0,0.004416011506691575
Batch 5 Invalid Stress Test after replay,graph_only,math_t1,math,Batch 2 Math,math_problem_x_plus_2_eq_5,HAS_SOLUTION,x_equals_3,x_equals_3,graph_only,True,True,math_problem_x_plus_2_eq_5 --HAS_EQUATION--> equation_x_plus_2_eq_5; equation_x_plus_2_eq_5 --EQUATION_SOLVES_TO--> x_equals_3,0.0,0.005375011824071407
Batch 5 Invalid Stress Test after replay,graph_only,math_t2,math,Batch 2 Math,math_problem_2x_eq_10,HAS_SOLUTION,x_equals_5,x_equals_5,graph_only,True,True,math_problem_2x_eq_10 --HAS_EQUATION--> equation_2x_eq_10; equation_2x_eq_10 --EQUATION_SOLVES_TO--> x_equals_5,0.0,0.004083005478605628
Batch 5 Invalid Stress Test after replay,graph_only,math_t3,math,Batch 2 Math,math_problem_x_minus_4_eq_2,HAS_SOLUTION,x_equals_6,x_equals_6,graph_only,True,True,math_problem_x_minus_4_eq_2 --HAS_EQUATION--> equation_x_minus_4_eq_2; equation_x_minus_4_eq_2 --EQUATION_SOLVES_TO--> x_equals_6,0.0,0.0040000013541430235
Batch 5 Invalid Stress Test after replay,graph_only,rca_t1,rca,Batch 3 RCA,incident_checkout_latency,HAS_ROOT_CAUSE,cause_database_bottleneck,cause_database_bottleneck,graph_only,True,True,incident_checkout_latency --HAS_SIGNAL--> signal_db_cpu_spike; signal_db_cpu_spike --SIGNAL_POINTS_TO--> cause_database_bottleneck,0.0,0.004125002305954695
Batch 5 Invalid Stress Test after replay,graph_only,rca_t2,rca,Batch 3 RCA,incident_api_errors,HAS_ROOT_CAUSE,cause_auth_service_degradation,cause_auth_service_degradation,graph_only,True,True,incident_api_errors --HAS_SIGNAL--> signal_auth_timeout; signal_auth_timeout --SIGNAL_POINTS_TO--> cause_auth_service_degradation,0.0,0.004125002305954695
Batch 5 Invalid Stress Test after replay,graph_only,rca_t3,rca,Batch 3 RCA,incident_payment_failures,HAS_ROOT_CAUSE,cause_payment_gateway_outage,cause_payment_gateway_outage,graph_only,True,True,incident_payment_failures --HAS_SIGNAL--> signal_gateway_5xx; signal_gateway_5xx --SIGNAL_POINTS_TO--> cause_payment_gateway_outage,0.0,0.0040000013541430235
Batch 5 Invalid Stress Test after replay,graph_only,forecast_t1,forecast,Batch 4 Forecast,forecast_case_churn_q3,FORECAST_RISK,risk_high_churn,risk_high_churn,graph_only,True,True,forecast_case_churn_q3 --HAS_TREND--> trend_usage_drop; trend_usage_drop --TREND_IMPLIES_RISK--> risk_high_churn,0.0,0.004083995008841157
Batch 5 Invalid Stress Test after replay,graph_only,forecast_t2,forecast,Batch 4 Forecast,forecast_case_inventory,FORECAST_RISK,risk_stockout,risk_stockout,graph_only,True,True,forecast_case_inventory --HAS_TREND--> trend_demand_spike; trend_demand_spike --TREND_IMPLIES_RISK--> risk_stockout,0.0,0.00404199818149209
Batch 5 Invalid Stress Test after replay,graph_only,forecast_t3,forecast,Batch 4 Forecast,forecast_case_fraud,FORECAST_RISK,risk_fraud_escalation,risk_fraud_escalation,graph_only,True,True,forecast_case_fraud --HAS_TREND--> trend_anomaly_spike; trend_anomaly_spike --TREND_IMPLIES_RISK--> risk_fraud_escalation,0.0,0.0041669991333037615
Batch 5 Invalid Stress Test after replay,vector_only,external_geo_t001,external_geo_kgqa,External Geo KGQA,India,CAPITAL_CONTINENT,Asia,Asia,vector_only_unverified,True,False,retrieved:India-CAPITAL_CONTINENT-Asia,0.5171,0.680875004036352
Batch 5 Invalid Stress Test after replay,vector_only,external_geo_t002,external_geo_kgqa,External Geo KGQA,France,CAPITAL_CONTINENT,Europe,Europe,vector_only_unverified,True,False,retrieved:France-CAPITAL_CONTINENT-Europe,0.4951,0.6319999811239541
Batch 5 Invalid Stress Test after replay,vector_only,external_geo_t003,external_geo_kgqa,External Geo KGQA,Japan,CAPITAL_CONTINENT,Asia,Asia,vector_only_unverified,True,False,retrieved:Japan-CAPITAL_CONTINENT-Asia,0.5034,0.621084007434547
Batch 5 Invalid Stress Test after replay,vector_only,external_geo_t004,external_geo_kgqa,External Geo KGQA,Canada,CAPITAL_CONTINENT,North America,North America,vector_only_unverified,True,False,retrieved:Canada-CAPITAL_CONTINENT-North America,0.4941,0.6201670039445162
Batch 5 Invalid Stress Test after replay,vector_only,external_geo_t005,external_geo_kgqa,External Geo KGQA,Brazil,CAPITAL_CONTINENT,South America,South America,vector_only_unverified,True,False,retrieved:Brazil-CAPITAL_CONTINENT-South America,0.5073,0.6325000140350312
Batch 5 Invalid Stress Test after replay,vector_only,external_geo_t006,external_geo_kgqa,External Geo KGQA,Egypt,CAPITAL_CONTINENT,Africa,Africa,vector_only_unverified,True,False,retrieved:Egypt-CAPITAL_CONTINENT-Africa,0.5,0.6261250237002969
Batch 5 Invalid Stress Test after replay,vector_only,external_geo_t007,external_geo_kgqa,External Geo KGQA,Australia,CAPITAL_CONTINENT,Oceania,Oceania,vector_only_unverified,True,False,retrieved:Australia-CAPITAL_CONTINENT-Oceania,0.5112,0.6199579802341759
Batch 5 Invalid Stress Test after replay,vector_only,external_geo_t008,external_geo_kgqa,External Geo KGQA,United States,CAPITAL_CONTINENT,North America,North America,vector_only_unverified,True,False,retrieved:United States-CAPITAL_CONTINENT-North America,0.4854,0.6157500029075891
Batch 5 Invalid Stress Test after replay,vector_only,external_geo_t009,external_geo_kgqa,External Geo KGQA,Germany,CAPITAL_CONTINENT,Europe,Europe,vector_only_unverified,True,False,retrieved:Germany-CAPITAL_CONTINENT-Europe,0.4814,0.6248750141821802
Batch 5 Invalid Stress Test after replay,vector_only,external_geo_t010,external_geo_kgqa,External Geo KGQA,Kenya,CAPITAL_CONTINENT,Africa,Africa,vector_only_unverified,True,False,retrieved:Kenya-CAPITAL_CONTINENT-Africa,0.5112,0.6152909772936255
Batch 5 Invalid Stress Test after replay,vector_only,external_geo_t011,external_geo_kgqa,External Geo KGQA,Mexico,CAPITAL_CONTINENT,North America,North America,vector_only_unverified,True,False,retrieved:Mexico-CAPITAL_CONTINENT-North America,0.4946,0.6205420067999512
Batch 5 Invalid Stress Test after replay,vector_only,external_geo_t012,external_geo_kgqa,External Geo KGQA,Argentina,CAPITAL_CONTINENT,South America,South America,vector_only_unverified,True,False,retrieved:Argentina-CAPITAL_CONTINENT-South America,0.4946,0.6149169930722564
Batch 5 Invalid Stress Test after replay,vector_only,external_geo_t013,external_geo_kgqa,External Geo KGQA,South Korea,CAPITAL_CONTINENT,Asia,Asia,vector_only_unverified,True,False,retrieved:South Korea-CAPITAL_CONTINENT-Asia,0.5107,0.6163750076666474
Batch 5 Invalid Stress Test after replay,vector_only,external_geo_t014,external_geo_kgqa,External Geo KGQA,Italy,CAPITAL_CONTINENT,Europe,Europe,vector_only_unverified,True,False,retrieved:Italy-CAPITAL_CONTINENT-Europe,0.5283,0.6174169830046594
Batch 5 Invalid Stress Test after replay,vector_only,external_geo_t015,external_geo_kgqa,External Geo KGQA,Nigeria,CAPITAL_CONTINENT,Africa,Africa,vector_only_unverified,True,False,retrieved:Nigeria-CAPITAL_CONTINENT-Africa,0.5244,0.6148329994175583
Batch 5 Invalid Stress Test after replay,vector_only,math_t1,math,Batch 2 Math,math_problem_x_plus_2_eq_5,HAS_SOLUTION,x_equals_3,x_equals_3,vector_only_unverified,True,False,retrieved:math_problem_x_plus_2_eq_5-HAS_SOLUTION-x_equals_3,0.5181,0.6252079911064357
Batch 5 Invalid Stress Test after replay,vector_only,math_t2,math,Batch 2 Math,math_problem_2x_eq_10,HAS_SOLUTION,x_equals_5,x_equals_5,vector_only_unverified,True,False,retrieved:math_problem_2x_eq_10-HAS_SOLUTION-x_equals_5,0.5044,0.6322080153040588
Batch 5 Invalid Stress Test after replay,vector_only,math_t3,math,Batch 2 Math,math_problem_x_minus_4_eq_2,HAS_SOLUTION,x_equals_6,x_equals_6,vector_only_unverified,True,False,retrieved:math_problem_x_minus_4_eq_2-HAS_SOLUTION-x_equals_6,0.4844,0.6421250000130385
Batch 5 Invalid Stress Test after replay,vector_only,rca_t1,rca,Batch 3 RCA,incident_checkout_latency,HAS_ROOT_CAUSE,cause_database_bottleneck,cause_database_bottleneck,vector_only_unverified,True,False,retrieved:incident_checkout_latency-HAS_ROOT_CAUSE-cause_database_bottleneck,0.502,0.6335000216495246
Batch 5 Invalid Stress Test after replay,vector_only,rca_t2,rca,Batch 3 RCA,incident_api_errors,HAS_ROOT_CAUSE,cause_auth_service_degradation,cause_auth_service_degradation,vector_only_unverified,True,False,retrieved:incident_api_errors-HAS_ROOT_CAUSE-cause_auth_service_degradation,0.4858,0.6187499966472387
Batch 5 Invalid Stress Test after replay,vector_only,rca_t3,rca,Batch 3 RCA,incident_payment_failures,HAS_ROOT_CAUSE,cause_payment_gateway_outage,cause_payment_gateway_outage,vector_only_unverified,True,False,retrieved:incident_payment_failures-HAS_ROOT_CAUSE-cause_payment_gateway_outage,0.5005,0.6176669849082828
Batch 5 Invalid Stress Test after replay,vector_only,forecast_t1,forecast,Batch 4 Forecast,forecast_case_churn_q3,FORECAST_RISK,risk_high_churn,risk_high_churn,vector_only_unverified,True,False,retrieved:forecast_case_churn_q3-FORECAST_RISK-risk_high_churn,0.4902,0.6187910039443523
Batch 5 Invalid Stress Test after replay,vector_only,forecast_t2,forecast,Batch 4 Forecast,forecast_case_inventory,FORECAST_RISK,risk_stockout,risk_stockout,vector_only_unverified,True,False,retrieved:forecast_case_inventory-FORECAST_RISK-risk_stockout,0.4775,0.6184589874465019
Batch 5 Invalid Stress Test after replay,vector_only,forecast_t3,forecast,Batch 4 Forecast,forecast_case_fraud,FORECAST_RISK,risk_fraud_escalation,risk_fraud_escalation,vector_only_unverified,True,False,retrieved:forecast_case_fraud-FORECAST_RISK-risk_fraud_escalation,0.4854,0.6166660168673843
